NOV_ISSUED_DATE,NOV_NUMBER,"Street Address",City,State,VIOLATION_DESCRIPTION,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
4/13/2019,P005913983,"100 E LOWER WACKER DR ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.888449,-87.625256,1,range_interpolation,100,"E Lower Wacker Dr",,,Chicago,IL,"Cook County",60606,US,"TIGER/Line® dataset from the US Census Bureau"
4/13/2019,P005804949,"900 W ADDISON ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.947135,-87.651902,1,range_interpolation,900,"W Addison St",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
4/13/2019,P005793525,"2300 W 68TH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.770024,-87.680856,1,range_interpolation,2300,"W 68th Pl",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
4/13/2019,P005922436,"200 E 96TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.720138,-87.618965,1,range_interpolation,200,"E 96th St",,,Chicago,IL,"Cook County",60628,US,"TIGER/Line® dataset from the US Census Bureau"
4/14/2019,P005113095,"3900 W MADDISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.881325,-87.723871,1,rooftop,3900,"W Madison St",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
4/14/2019,P005481744,"8300 S HALSTED ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.743233,-87.644243,1,rooftop,8300,"S Halsted St",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
4/14/2019,P005456203,"2700 W FLOURNOY ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.873178,-87.693802,1,rooftop,2700,"W Flournoy St",,,Chicago,IL,"Cook County",60608,US,"City of Chicago"
4/14/2019,P005508366,"100 N PULASKI ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.882441,-87.725988,1,rooftop,100,"N Pulaski Rd",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
4/14/2019,P005535845,"7100 W HIGGINS ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.980905,-87.804857,1,rooftop,7100,"W Higgins Ave",,,Chicago,IL,"Cook County",60656,US,"City of Chicago"
4/14/2019,P005474995,"4000 W CONGRESS ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.874208,-87.725443,1,range_interpolation,4000,"W Congress Pkwy",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
4/14/2019,P005661381,"3700 N CHICAGO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.895724,-87.718977,0.9,rooftop,3700,"W Chicago Ave",,,Chicago,IL,"Cook County",60651,US,"City of Chicago"
4/14/2019,P005642590,"1600 S KEDZIE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.85896,-87.705811,1,rooftop,1600,"S Kedzie Ave",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
4/14/2019,P005643290,"1200 S WHIPPLE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.866632,-87.702227,0.73,nearest_rooftop_match,1156,"S Whipple St",,,Chicago,IL,"Cook County",60612,US,Cook
4/14/2019,P005805936,"4600 W 63RD ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.778336,-87.737397,1,range_interpolation,4600,"W 63rd St",,,Chicago,IL,"Cook County",60629,US,"TIGER/Line® dataset from the US Census Bureau"
4/14/2019,P005811458,"5800 S KEDZIE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.787913,-87.7034,1,range_interpolation,5800,"S Kedzie Ave",,,Chicago,IL,"Cook County",60629,US,"TIGER/Line® dataset from the US Census Bureau"
4/14/2019,P005811472,"5800 S KEDZIE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.787913,-87.7034,1,range_interpolation,5800,"S Kedzie Ave",,,Chicago,IL,"Cook County",60629,US,"TIGER/Line® dataset from the US Census Bureau"
4/15/2019,P005474409,"3900 W MADISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.881325,-87.723871,1,rooftop,3900,"W Madison St",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
4/15/2019,P005474410,"3100 W MADISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.88085,-87.70366,1,range_interpolation,3100,"W Madison St",,,Chicago,IL,"Cook County",60612,US,"TIGER/Line® dataset from the US Census Bureau"
4/15/2019,P005582092,"4300 W MADISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.881051,-87.733256,1,rooftop,4300,"W Madison St",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
4/15/2019,P005661403,"2400 W CHICAGO AVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.895592,-87.686842,1,range_interpolation,2400,"W Chicago Ave",,,Chicago,IL,"Cook County",60622,US,"TIGER/Line® dataset from the US Census Bureau"
4/15/2019,P005651530,"7600 N BOSWORTH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",42.019658,-87.669857,1,rooftop,7600,"N Bosworth Ave",,,Chicago,IL,"Cook County",60626,US,"City of Chicago"
4/15/2019,P005657926,"5400 S HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.795876,-87.645535,1,rooftop,5400,"S Halsted St",,,Chicago,IL,"Cook County",60609,US,"City of Chicago"
4/15/2019,P005727973,"10 E WACKER PL ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.886985,-87.627499,1,range_interpolation,10,"E Wacker Pl",,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
4/15/2019,P005914906,"200 N MACCHESNEY CT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.887796,-87.62469,0.6,street_center,,"N Macchesneyer Dr",,,Chicago,IL,"Cook County",60606,US,"TIGER/Line® dataset from the US Census Bureau"
4/16/2019,P005354418,"5300 W LAKE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.899073,-87.898666,1,rooftop,5300,"W Lake St",,,"Melrose Park",IL,"Cook County",60160,US,Cook
4/16/2019,P005679906,"10 W DIVISION ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.904089,-87.629138,1,rooftop,10,"W Division St",,,Chicago,IL,"Cook County",60610,US,Cook
4/16/2019,P005615297,"10 N WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.881734,-87.686594,1,range_interpolation,10,"N Western Ave",,,Chicago,IL,"Cook County",60612,US,"TIGER/Line® dataset from the US Census Bureau"
4/16/2019,P005793794,"6900 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.768186,-87.683735,1,rooftop,6900,"S Western Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
4/16/2019,P005914705,"2200 S STATE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.630365,-87.563865,1,rooftop,2200,"State St",,,Chicago,IL,"Cook County",60633,US,Cook
4/16/2019,P005913570,"100 S WABASH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.880639,-87.62617,1,range_interpolation,100,"S Wabash Ave",,,Chicago,IL,"Cook County",60605,US,"TIGER/Line® dataset from the US Census Bureau"
4/16/2019,P005805923,"6600 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.773639,-87.683888,1,rooftop,6600,"S Western Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
4/17/2019,P004735691,"5000 N WINTHROP ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.973422,-87.657733,1,range_interpolation,5000,"N Winthrop Ave",,,Chicago,IL,"Cook County",60640,US,"TIGER/Line® dataset from the US Census Bureau"
4/17/2019,P005512006,"5200 N WINTHROP ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.976516,-87.658104,1,rooftop,5200,"N Winthrop Ave",,,Chicago,IL,"Cook County",60640,US,"City of Chicago"
4/17/2019,P005682510,"7500 S BENNETT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.758987,-87.579579,0.74,nearest_rooftop_match,7458,"S Bennett Ave",,,Chicago,IL,"Cook County",60649,US,"City of Chicago"
4/17/2019,P005641326,"3200 W OGDEN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.858248,-87.705724,1,rooftop,3200,"W Ogden Ave",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
4/17/2019,P005653059,"3900 W JACKSON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.877381,-87.723283,1,rooftop,3900,"W Jackson Blvd",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
4/17/2019,P005643101,"3900 W CERMAK RD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.851652,-87.72285,1,range_interpolation,3900,"W Cermak Rd",,,Chicago,IL,"Cook County",60623,US,"TIGER/Line® dataset from the US Census Bureau"
4/17/2019,P005787143,"6700 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.771827,-87.683443,1,range_interpolation,6700,"S Western Ave",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
4/17/2019,P005620982,"1500 W 69TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.768848,-87.661702,1,rooftop,1500,"W 69th St",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
4/17/2019,P005620389,"5600 S MARSHFIELD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.792077,-87.666107,1,rooftop,5600,"S Marshfield Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
4/17/2019,P005805864,"6700 S OAKLEY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.771838,-87.680888,1,range_interpolation,6700,"S Oakley Ave",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
4/17/2019,P005798691,"1500 E 55TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.79586,-87.588345,1,rooftop,1500,"E 55th St",,,Chicago,IL,"Cook County",60615,US,"City of Chicago"
4/18/2019,P005512007,"1000 W ARGYLE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.973162,-87.654927,1,range_interpolation,1000,"W Argyle St",,,Chicago,IL,"Cook County",60640,US,"TIGER/Line® dataset from the US Census Bureau"
4/18/2019,P005690388,"2400 W 71ST ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.764551,-87.683242,1,range_interpolation,2400,"W 71st St",,,Chicago,IL,"Cook County",60629,US,"TIGER/Line® dataset from the US Census Bureau"
4/18/2019,P005735954,"1500 S PAULINA ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.861273,-87.668754,1,range_interpolation,1500,"S Paulina St",,,Chicago,IL,"Cook County",60608,US,"TIGER/Line® dataset from the US Census Bureau"
4/18/2019,P005785836,"3300 W IRVING PARK RD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.954197,-87.711387,1,rooftop,3300,"W Irving Park Rd",,,Chicago,IL,"Cook County",60618,US,"City of Chicago"
4/19/2019,P005548595,"6200 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.781166,-87.664657,1,rooftop,6200,"S Ashland Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
4/19/2019,P005556929,"2200 N ORCHARD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.922002,-87.646214,1,range_interpolation,2200,"N Orchard St",,,Chicago,IL,"Cook County",60614,US,"TIGER/Line® dataset from the US Census Bureau"
4/19/2019,P005550472,"1500 S CENTRAL PARK ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.860653,-87.715609,0.8,rooftop,1500,"S Central Park Ave",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
4/19/2019,P005653206,"4000 W MADISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.881137,-87.725899,1,rooftop,4000,"W Madison St",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
4/19/2019,P005670660,"10 W 95 STREET ",CHICAGO,Illinois,"10-8-526/016-110-1.17  Urinating, Defecating or Causing the ",41.722795,-87.624737,0.81,nearest_rooftop_match,14,"W 95th St",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
4/19/2019,P005753604,"10 E 111TH PL ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.691941,-87.622636,1,rooftop,10,"E 111th Pl",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
4/19/2019,P005724374,"7500 S STEWART ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.757942,-87.634838,1,rooftop,7500,"S Stewart Ave",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
4/19/2019,P005749615,"2500 W 63RD ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.779072,-87.686092,1,range_interpolation,2500,"W 63rd St",,,Chicago,IL,"Cook County",60629,US,"TIGER/Line® dataset from the US Census Bureau"
4/19/2019,P005610723,"100 N LATROBE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.882503,-87.756356,1,range_interpolation,100,"N Latrobe Ave",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
4/19/2019,P005610797,"5300 W CHICAGO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.894759,-87.75805,1,range_interpolation,5300,"W Chicago Ave",,,Chicago,IL,"Cook County",60651,US,"TIGER/Line® dataset from the US Census Bureau"
4/19/2019,P005770768,"6000 S MAY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.784961,-87.653781,1,rooftop,6000,"S May St",,,Chicago,IL,"Cook County",60621,US,"City of Chicago"
4/19/2019,P005706104,"300 N WELLS ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.887662,-87.633971,1,range_interpolation,300,"N Wells St",,,Chicago,IL,"Cook County",60610,US,"TIGER/Line® dataset from the US Census Bureau"
4/19/2019,P005917078,"400 W WAVELAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.948295,-87.708399,0.6,street_center,,"W Waveland Ave",,,Chicago,IL,"Cook County",60618,US,"TIGER/Line® dataset from the US Census Bureau"
4/19/2019,P005914707,"10 W 95TH ST ",CHICAGO,Illinois,"10-8-526/016-110-1.17  Urinating, Defecating or Causing the ",41.722795,-87.624737,0.81,nearest_rooftop_match,14,"W 95th St",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
4/19/2019,P005804959,"900 W ADDISON ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.947135,-87.651902,1,range_interpolation,900,"W Addison St",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
4/19/2019,P005804206,"500 S PULASKI RD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.874208,-87.725443,1,range_interpolation,500,"S Pulaski Rd",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
4/19/2019,P005804218,"400 S PULASKI ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.875117,-87.725484,1,range_interpolation,400,"S Pulaski Rd",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
4/20/2019,P003319444,"11500 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.684247,-87.681314,1,rooftop,11500,"S Western Ave",,,Chicago,IL,"Cook County",60655,US,"City of Chicago"
4/20/2019,P004950637,"1900 E 71ST ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.76639,-87.578404,1,rooftop,1900,"E 71st St",,,Chicago,IL,"Cook County",60649,US,"City of Chicago"
4/20/2019,P005479871,"8400 S HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.741304,-87.644151,1,rooftop,8400,"S Halsted St",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
4/20/2019,P005592358,"8900 S HOUSTON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.733597,-87.550365,1,rooftop,8900,"S Houston Ave",,,Chicago,IL,"Cook County",60617,US,"City of Chicago"
4/20/2019,P005559214,"3200 W DOUGLAS ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.862811,-87.70557,1,range_interpolation,3200,"W Douglas Blvd",,,Chicago,IL,"Cook County",60623,US,"TIGER/Line® dataset from the US Census Bureau"
4/20/2019,P005668138,"3300 N HALSTED ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.941936,-87.64968,1,rooftop,3300,"N Halsted St",,,Chicago,IL,"Cook County",60657,US,"City of Chicago"
4/20/2019,P005641011,"2500 S LAWNDALE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.846038,-87.717634,1,rooftop,2500,"S Lawndale Ave",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
4/20/2019,P005642896,"4200 W 26TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.844034,-87.729411,1,range_interpolation,4200,"W 26th St",,,Chicago,IL,"Cook County",60623,US,"TIGER/Line® dataset from the US Census Bureau"
4/20/2019,P005787297,"7100 W ARCHER AVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.792274,-87.799188,1,rooftop,7100,"W Archer Ave",,,Chicago,IL,"Cook County",60638,US,"City of Chicago"
4/20/2019,P005619024,"2200 S MICHIGAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.852664,-87.624067,1,rooftop,2200,"S Michigan Ave",,,Chicago,IL,"Cook County",60616,US,"City of Chicago"
4/20/2019,P005771035,"800 W 83RD ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.743208,-87.64383,1,range_interpolation,800,"W 83rd St",,,Chicago,IL,"Cook County",60620,US,"TIGER/Line® dataset from the US Census Bureau"
4/20/2019,P005770603,"11900 S MICHIGAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.6779,-87.620864,1,rooftop,11900,"S Michigan Ave",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
4/20/2019,P005914908,"300 N MICHIGAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.887043,-87.625012,1,rooftop,300,"N Michigan Ave",,,Chicago,IL,"Cook County",60601,US,"City of Chicago"
4/20/2019,P005916592,"1100 W ADDISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.947051,-87.656515,1,range_interpolation,1100,"W Addison St",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
4/20/2019,P005913208,"100 S WACKER ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.880231,-87.637496,1,rooftop,100,"S Wacker Dr",,,Chicago,IL,"Cook County",60603,US,"City of Chicago"
4/20/2019,P005793542,"2500 W 59 ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.786374,-87.686279,1,range_interpolation,2500,"W 59th St",,,Chicago,IL,"Cook County",60629,US,"TIGER/Line® dataset from the US Census Bureau"
4/21/2019,P005491288,"800 W ADDISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.947164,-87.649485,1,range_interpolation,800,"W Addison St",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
4/21/2019,P005556930,"800 N FRANKLIN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.896569,-87.635691,1,range_interpolation,800,"N Franklin St",,,Chicago,IL,"Cook County",60610,US,"TIGER/Line® dataset from the US Census Bureau"
4/21/2019,P005633765,"200 W 111TH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.69147,-87.627885,1,range_interpolation,200,"W 111th St",,,Chicago,IL,"Cook County",60628,US,"TIGER/Line® dataset from the US Census Bureau"
4/21/2019,P005681540,"300 N LAFLIN ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.886701,-87.664319,1,range_interpolation,300,"N Laflin St",,,Chicago,IL,"Cook County",60607,US,"TIGER/Line® dataset from the US Census Bureau"
4/21/2019,P005682659,"2000 E HAYES DR ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.999827,-87.800896,0.2,street_center,,"W Hayes Ave",,,Chicago,IL,"Cook County",60631,US,"TIGER/Line® dataset from the US Census Bureau"
4/21/2019,P005795692,"7300 N PAULINA ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",42.014117,-87.67273,1,rooftop,7300,"N Paulina St",,,Chicago,IL,"Cook County",60626,US,"City of Chicago"
4/21/2019,P005765110,"4100 W 47TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.808103,-87.726229,1,rooftop,4100,"W 47th St",,,Chicago,IL,"Cook County",60632,US,"City of Chicago"
4/22/2019,P004954223,"200 N LASALLE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.886055,-87.633193,0.9,rooftop,200,"N La Salle St",,,Chicago,IL,"Cook County",60601,US,"City of Chicago"
4/22/2019,P005331881,"3500 W ARMITAGE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.91759,-87.713715,1,rooftop,3500,"W Armitage Ave",,,Chicago,IL,"Cook County",60647,US,"City of Chicago"
4/22/2019,P005524700,"1100 W 18TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.857846,-87.653387,1,range_interpolation,1100,"W 18th St",,,Chicago,IL,"Cook County",60608,US,"TIGER/Line® dataset from the US Census Bureau"
4/22/2019,P005563559,"4600 S EMERALD ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.810587,-87.644734,0.87,rooftop,4600,"S Emerald Ave",,,Chicago,IL,"Cook County",60609,US,"City of Chicago"
4/22/2019,P005476472,"7900 S HALSTED ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.750403,-87.64442,1,rooftop,7900,"S Halsted St",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
4/22/2019,P005821837,"9800 S HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.715624,-87.643461,1,rooftop,9800,"S Halsted St",,,Chicago,IL,"Cook County",60643,US,"City of Chicago"
4/22/2019,P005795862,"7600 N ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",42.019686,-87.671109,1,rooftop,7600,"N Ashland Ave",,,Chicago,IL,"Cook County",60626,US,"City of Chicago"
4/22/2019,P005811540,"6900 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.768186,-87.683735,1,rooftop,6900,"S Western Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
4/23/2019,P005147197,"6600 S STONY ISLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.77484,-87.586687,1,rooftop,6600,"S Stony Island Ave",,,Chicago,IL,"Cook County",60637,US,"City of Chicago"
